"nfc_id","date_of_charge","time_of_charge","service_id"
"1125","2020-07-13","17:39:17","6"
"1125","2020-07-13","19:42:39","6"
"1125","2020-07-13","22:00:38","6"
"1125","2020-07-14","16:37:28","6"
"1125","2020-07-15","19:12:28","6"
"1126","2021-08-11","11:25:41","1"
"1126","2021-08-11","12:09:56","1"
"1126","2021-08-11","18:20:37","1"
"1126","2021-08-11","18:26:21","1"
"1126","2021-08-13","20:09:25","1"
"1126","2021-08-14","12:57:21","1"
"1126","2021-08-14","22:18:03","1"
"1126","2021-08-15","12:34:09","1"
"1126","2021-08-15","15:06:03","1"
"1126","2021-08-15","15:08:18","1"
"1130","2020-09-07","13:44:21","4"
"1130","2020-09-07","13:55:25","4"
"1130","2020-09-07","19:32:19","4"
"1130","2020-09-08","15:51:41","4"
"1130","2020-09-09","16:36:56","4"
"1130","2020-09-09","22:16:01","4"
"1130","2020-09-09","23:04:01","4"
"1130","2020-09-10","11:58:45","4"
"1130","2020-09-11","16:16:45","4"
"1130","2020-09-11","21:14:21","4"
"1132","2020-11-28","13:24:14","1"
"1132","2020-12-01","13:15:35","1"
"1132","2020-12-01","22:02:16","1"
"1132","2020-12-02","14:29:55","1"
"1132","2020-12-02","21:03:51","1"
"1132","2020-12-03","13:14:41","1"
"1132","2020-12-03","15:58:32","1"
"1132","2020-12-03","19:50:53","1"
"1132","2020-12-03","20:52:38","1"
"1132","2020-12-04","22:29:00","1"
"1134","2020-04-04","15:16:23","1"
"1134","2020-04-04","18:21:37","1"
"1134","2020-04-04","20:33:42","1"
"1134","2020-04-05","16:05:18","1"
"1134","2020-04-05","21:11:39","1"
"1134","2020-04-05","23:33:29","1"
"1134","2020-04-06","19:31:34","1"
"1134","2020-04-07","11:15:30","1"
"1134","2020-04-08","13:30:01","1"
"1134","2020-04-08","20:52:14","1"
"1136","2020-07-02","10:12:02","4"
"1136","2020-07-02","12:25:21","4"
"1136","2020-07-02","13:37:49","4"
"1136","2020-07-02","14:04:02","4"
"1136","2020-07-02","15:48:24","4"
"1136","2020-07-02","23:12:13","4"
"1136","2020-07-03","14:57:06","4"
"1136","2020-07-04","11:07:43","4"
"1136","2020-07-05","13:24:13","4"
"1136","2020-07-06","10:06:06","4"
"1141","2020-01-12","12:28:50","5"
"1141","2020-01-12","16:15:41","5"
"1141","2020-01-13","17:16:41","5"
"1141","2020-01-14","18:54:46","5"
"1141","2020-11-13","12:03:14","4"
"1141","2020-11-14","13:06:48","4"
"1141","2020-11-15","10:23:45","4"
"1141","2020-11-16","10:02:29","4"
"1141","2020-11-16","11:26:28","4"
"1141","2020-11-16","11:45:20","4"
"1141","2020-11-17","13:46:57","4"
"1141","2020-11-17","22:40:08","4"
"1141","2020-11-17","22:47:35","4"
"1141","2020-11-17","23:50:10","4"
"1141","2021-02-11","10:42:09","1"
"1141","2021-02-12","14:38:41","1"
"1141","2021-02-12","16:22:39","1"
"1141","2021-02-12","20:51:03","1"
"1141","2021-02-13","17:38:43","1"
"1141","2021-02-13","18:40:41","1"
"1141","2021-02-13","20:19:19","1"
"1141","2021-02-14","19:31:46","1"
"1141","2021-02-14","20:40:14","1"
"1141","2021-02-15","13:09:30","1"
"1142","2021-09-02","14:31:39","5"
"1142","2021-09-02","20:15:12","5"
"1142","2021-09-05","14:53:28","5"
"1142","2021-09-05","23:15:27","5"
"1146","2020-05-13","14:11:28","1"
"1146","2020-05-13","22:27:26","1"
"1146","2020-05-14","12:49:57","1"
"1146","2020-05-14","15:26:31","1"
"1146","2020-05-15","13:47:36","1"
"1146","2020-05-15","23:50:52","1"
"1146","2020-05-16","15:12:54","1"
"1146","2020-05-16","18:13:35","1"
"1146","2020-05-16","19:14:53","1"
"1146","2020-05-17","16:34:23","1"
"1149","2021-06-21","13:50:33","4"
"1149","2021-06-22","15:20:10","4"
"1149","2021-06-22","19:33:42","4"
"1149","2021-06-23","20:55:26","4"
"1149","2021-06-23","21:30:35","4"
"1149","2021-06-24","18:24:14","4"
"1149","2021-06-24","20:35:04","4"
"1149","2021-06-24","22:18:39","4"
"1149","2021-06-24","22:22:10","4"
"1149","2021-06-25","17:05:42","4"
"1150","2020-07-03","18:04:42","5"
"1150","2020-07-04","15:47:27","5"
"1150","2020-07-05","22:27:14","5"
"1150","2020-07-07","22:21:36","5"
"1151","2020-06-06","21:53:20","1"
"1151","2020-06-06","23:06:38","1"
"1151","2020-06-07","12:39:12","1"
"1151","2020-06-07","12:58:21","1"
"1151","2020-06-07","14:00:23","1"
"1151","2020-06-07","16:34:14","1"
"1151","2020-06-07","22:57:21","1"
"1151","2020-06-08","17:09:18","1"
"1151","2020-06-09","17:40:25","1"
"1151","2020-06-10","23:06:02","1"
"1153","2021-03-19","21:40:32","1"
"1153","2021-03-20","16:42:36","1"
"1153","2021-03-20","17:55:53","1"
"1153","2021-03-20","18:52:36","1"
"1153","2021-03-21","19:17:22","1"
"1153","2021-03-21","19:46:56","1"
"1153","2021-03-21","21:47:58","1"
"1153","2021-03-22","10:41:38","1"
"1153","2021-03-23","14:54:22","1"
"1153","2021-03-23","22:13:27","1"
"1155","2021-11-22","10:49:08","1"
"1155","2021-11-22","14:46:07","1"
"1155","2021-11-22","18:15:58","1"
"1155","2021-11-23","14:19:13","1"
"1155","2021-11-23","21:33:06","1"
"1155","2021-11-23","22:48:15","1"
"1155","2021-11-24","14:31:45","1"
"1155","2021-11-24","19:07:36","1"
"1155","2021-11-25","11:24:08","1"
"1155","2021-11-25","20:23:17","1"
"1156","2021-01-08","10:19:36","6"
"1156","2021-01-09","16:58:33","6"
"1156","2021-01-09","17:25:31","6"
"1156","2021-01-09","18:06:04","6"
"1156","2021-01-10","10:58:31","6"
"1156","2021-01-10","16:03:08","6"
"1156","2021-01-10","16:25:53","6"
"1156","2021-01-11","19:01:15","6"
"1156","2021-01-12","11:44:19","6"
"1156","2021-01-12","21:44:16","6"
"1157","2020-03-09","11:49:32","5"
"1157","2020-03-10","21:31:07","5"
"1157","2020-03-11","11:54:20","5"
"1157","2020-03-13","17:28:49","5"
"1158","2021-07-11","17:26:11","4"
"1158","2021-07-11","20:56:34","4"
"1158","2021-07-12","13:08:48","4"
"1158","2021-07-12","20:11:54","4"
"1158","2021-07-12","20:57:45","4"
"1158","2021-07-12","23:39:08","4"
"1158","2021-07-13","13:36:45","4"
"1158","2021-07-13","21:10:06","4"
"1158","2021-07-14","13:16:43","4"
"1158","2021-07-15","13:50:52","4"
"1159","2020-02-04","17:18:20","5"
"1159","2020-02-04","22:25:13","5"
"1159","2020-02-05","23:54:03","5"
"1159","2020-02-07","18:29:28","5"
"1162","2020-07-23","10:34:41","6"
"1162","2020-07-23","15:19:14","6"
"1162","2020-07-23","17:34:45","6"
"1162","2020-07-24","15:46:37","6"
"1162","2020-07-24","17:12:38","6"
"1162","2020-07-24","22:07:15","6"
"1162","2020-07-25","20:40:03","6"
"1162","2020-07-26","12:42:45","6"
"1162","2020-07-26","18:19:48","6"
"1162","2020-07-26","19:03:12","6"
"1163","2020-03-13","11:53:16","1"
"1163","2020-03-13","11:55:38","1"
"1163","2020-03-13","15:19:53","1"
"1163","2020-03-13","19:24:37","1"
"1163","2020-03-14","11:40:27","1"
"1163","2020-03-14","11:52:46","1"
"1163","2020-03-14","23:58:44","1"
"1163","2020-03-15","22:23:11","1"
"1163","2020-03-15","22:44:08","1"
"1163","2020-03-15","23:57:29","1"
"1166","2021-02-28","16:03:46","6"
"1166","2021-02-28","18:14:24","6"
"1166","2021-03-01","10:07:16","6"
"1166","2021-03-01","19:54:40","6"
"1166","2021-03-02","10:05:00","6"
"1166","2021-03-02","10:18:05","6"
"1166","2021-03-02","22:54:28","6"
"1166","2021-03-03","21:58:43","6"
"1166","2021-03-04","10:10:22","6"
"1166","2021-03-04","16:01:44","6"
"1172","2020-01-23","10:26:42","1"
"1172","2020-01-23","13:07:02","1"
"1172","2020-01-24","16:23:30","1"
"1172","2020-01-24","18:26:31","1"
"1172","2020-01-24","20:02:16","1"
"1172","2020-01-25","10:55:48","1"
"1172","2020-01-25","21:25:15","1"
"1172","2020-01-26","22:42:34","1"
"1172","2020-01-27","13:00:26","1"
"1172","2020-01-27","23:22:23","1"
"1174","2021-11-18","12:17:01","4"
"1174","2021-11-18","13:32:49","4"
"1174","2021-11-18","19:44:16","4"
"1174","2021-11-19","10:34:06","4"
"1174","2021-11-19","16:32:14","4"
"1174","2021-11-20","10:22:45","4"
"1174","2021-11-20","20:46:36","4"
"1174","2021-11-21","12:45:08","4"
"1174","2021-11-21","14:05:06","4"
"1174","2021-11-21","15:51:19","4"
"1175","2020-02-14","14:40:12","5"
"1175","2020-02-17","11:31:37","5"
"1175","2020-02-18","17:53:18","5"
"1175","2020-02-18","19:04:03","5"
"1175","2021-11-09","15:32:43","6"
"1175","2021-11-09","20:15:54","6"
"1175","2021-11-10","11:43:35","6"
"1175","2021-11-10","16:16:50","6"
"1175","2021-11-10","19:13:16","6"
"1175","2021-11-10","20:27:46","6"
"1175","2021-11-10","22:43:43","6"
"1175","2021-11-11","23:35:35","6"
"1175","2021-11-12","14:54:33","6"
"1175","2021-11-12","20:01:05","6"
"1178","2020-07-07","11:37:15","1"
"1178","2020-07-07","15:17:53","1"
"1178","2020-07-08","23:08:00","1"
"1178","2020-07-09","12:45:50","1"
"1178","2020-07-09","17:38:48","1"
"1178","2020-07-09","20:45:12","1"
"1178","2020-07-10","13:09:38","1"
"1178","2020-07-10","23:45:29","1"
"1178","2020-07-11","20:39:24","1"
"1178","2020-07-11","23:32:25","1"
"1180","2021-03-08","15:01:18","5"
"1180","2021-03-10","10:41:08","5"
"1180","2021-03-11","12:18:55","5"
"1180","2021-03-12","11:11:50","5"
"1184","2020-10-13","13:15:02","4"
"1184","2020-10-13","16:26:30","4"
"1184","2020-10-15","11:12:28","4"
"1184","2020-10-15","12:33:42","4"
"1184","2020-10-15","16:49:52","4"
"1184","2020-10-15","21:16:20","4"
"1184","2020-10-16","10:45:35","4"
"1184","2020-10-16","12:05:10","4"
"1184","2020-10-16","21:14:53","4"
"1184","2020-10-16","23:13:40","4"
"1192","2021-04-17","16:31:45","1"
"1192","2021-04-17","17:49:34","1"
"1192","2021-04-17","18:24:44","1"
"1192","2021-04-17","19:39:32","1"
"1192","2021-04-17","22:46:23","1"
"1192","2021-04-18","13:22:44","1"
"1192","2021-04-18","21:03:25","1"
"1192","2021-04-19","10:14:56","1"
"1192","2021-04-19","14:10:57","1"
"1192","2021-04-19","17:18:56","1"
"1192","2021-05-25","17:46:57","5"
"1192","2021-05-26","16:27:09","5"
"1192","2021-05-27","13:11:35","5"
"1192","2021-06-01","12:55:56","5"
"1194","2020-09-22","17:41:48","6"
"1194","2020-09-22","23:45:03","6"
"1194","2020-09-23","13:30:35","6"
"1194","2020-09-23","20:00:38","6"
"1194","2020-09-24","15:36:45","6"
"1194","2020-09-24","17:02:44","6"
"1194","2020-09-24","20:12:01","6"
"1194","2020-09-25","14:34:47","6"
"1194","2020-09-25","22:47:12","6"
"1194","2020-09-26","18:51:56","6"
"1196","2020-04-02","21:05:26","1"
"1196","2020-04-03","14:29:50","1"
"1196","2020-04-03","19:25:35","1"
"1196","2020-04-05","10:46:56","1"
"1196","2020-04-05","14:02:07","1"
"1196","2020-04-05","19:41:58","1"
"1196","2020-04-05","20:13:53","1"
"1196","2020-04-05","22:48:58","1"
"1196","2020-04-06","11:06:55","1"
"1196","2020-04-06","22:47:53","1"
"1197","2020-04-03","11:05:34","4"
"1197","2020-04-03","23:19:58","4"
"1197","2020-04-04","11:12:17","4"
"1197","2020-04-04","11:12:22","4"
"1197","2020-04-04","13:52:29","4"
"1197","2020-04-05","15:58:28","4"
"1197","2020-04-06","10:04:21","4"
"1197","2020-04-06","22:17:21","4"
"1197","2020-04-07","15:40:36","4"
"1197","2020-04-07","16:29:21","4"
"1197","2020-08-14","11:02:57","6"
"1197","2020-08-14","11:22:41","6"
"1197","2020-08-14","20:22:10","6"
"1197","2020-08-15","10:58:55","6"
"1197","2020-08-15","11:18:38","6"
"1197","2020-08-15","15:23:26","6"
"1197","2020-08-15","21:31:18","6"
"1197","2020-08-17","12:31:55","6"
"1197","2020-08-17","21:48:25","6"
"1197","2020-08-18","22:42:50","6"
"1197","2020-09-17","10:31:23","1"
"1197","2020-09-17","14:42:18","1"
"1197","2020-09-17","18:40:13","1"
"1197","2020-09-17","23:50:38","1"
"1197","2020-09-18","14:42:13","1"
"1197","2020-09-19","10:25:35","1"
"1197","2020-09-19","10:29:07","1"
"1197","2020-09-19","18:00:30","1"
"1197","2020-09-20","10:30:22","1"
"1197","2020-09-20","14:25:45","1"
"1199","2020-03-22","16:07:01","5"
"1199","2020-03-22","17:43:35","5"
"1199","2020-03-22","21:37:45","5"
"1199","2020-03-23","12:44:57","5"
"1200","2020-07-24","11:18:44","4"
"1200","2020-07-24","11:28:21","4"
"1200","2020-07-24","13:06:23","4"
"1200","2020-07-24","16:04:48","4"
"1200","2020-07-24","16:53:53","4"
"1200","2020-07-24","18:23:06","4"
"1200","2020-07-25","21:26:32","4"
"1200","2020-07-28","10:24:33","4"
"1200","2020-07-28","12:19:46","4"
"1200","2020-07-28","17:13:44","4"
"1201","2020-02-22","12:57:48","5"
"1201","2020-02-23","20:19:31","5"
"1201","2020-02-26","16:37:48","5"
"1201","2020-02-26","19:22:56","5"
"1201","2020-03-08","11:52:24","6"
"1201","2020-03-08","12:33:56","6"
"1201","2020-03-08","14:30:21","6"
"1201","2020-03-09","23:46:23","6"
"1201","2020-03-10","13:06:07","6"
"1201","2020-03-10","14:15:49","6"
"1201","2020-03-10","23:01:56","6"
"1201","2020-03-11","17:02:19","6"
"1201","2020-03-12","12:08:26","6"
"1201","2020-03-12","21:44:11","6"
"1203","2021-07-13","21:02:12","6"
"1203","2021-07-13","23:33:57","6"
"1203","2021-07-14","19:26:08","6"
"1203","2021-07-15","10:12:58","6"
"1203","2021-07-15","11:05:43","6"
"1203","2021-07-15","22:36:15","6"
"1203","2021-07-16","10:36:34","6"
"1203","2021-07-17","23:32:26","6"
"1203","2021-07-17","23:37:17","6"
"1203","2021-07-17","23:44:43","6"
"1204","2021-04-07","12:12:24","1"
"1204","2021-04-07","22:03:03","1"
"1204","2021-04-08","15:10:02","1"
"1204","2021-04-08","22:15:21","1"
"1204","2021-04-09","12:26:48","1"
"1204","2021-04-09","14:54:16","1"
"1204","2021-04-09","19:18:54","1"
"1204","2021-04-11","20:15:38","1"
"1204","2021-04-11","20:53:43","1"
"1204","2021-04-11","21:15:23","1"
"1205","2021-08-14","19:46:28","1"
"1205","2021-08-14","19:54:49","1"
"1205","2021-08-15","14:05:18","1"
"1205","2021-08-15","23:54:34","1"
"1205","2021-08-16","11:03:17","1"
"1205","2021-08-16","13:28:58","1"
"1205","2021-08-16","14:10:08","1"
"1205","2021-08-16","21:47:20","1"
"1205","2021-08-17","12:03:25","1"
"1205","2021-08-17","17:26:14","1"
"1209","2020-08-23","16:37:08","1"
"1209","2020-08-23","19:36:13","1"
"1209","2020-08-24","21:37:19","1"
"1209","2020-08-24","22:49:20","1"
"1209","2020-08-25","12:11:18","1"
"1209","2020-08-25","12:20:05","1"
"1209","2020-08-26","17:16:13","1"
"1209","2020-08-27","13:40:00","1"
"1209","2020-08-27","15:10:43","1"
"1209","2020-08-27","15:25:45","1"
"1210","2020-05-25","16:44:41","6"
"1210","2020-05-25","19:53:53","6"
"1210","2020-05-26","14:21:38","6"
"1210","2020-05-27","11:31:33","6"
"1210","2020-05-27","12:26:04","6"
"1210","2020-05-27","16:57:23","6"
"1210","2020-05-28","14:47:57","6"
"1210","2020-05-28","22:47:29","6"
"1210","2020-06-01","11:03:02","6"
"1210","2020-06-01","12:56:48","6"
"1215","2021-10-17","20:01:05","6"
"1215","2021-10-18","12:35:21","6"
"1215","2021-10-18","15:31:00","6"
"1215","2021-10-18","17:14:08","6"
"1215","2021-10-19","20:55:05","6"
"1215","2021-10-20","12:21:17","6"
"1215","2021-10-20","18:33:39","6"
"1215","2021-10-21","18:31:24","6"
"1215","2021-10-21","19:45:00","6"
"1215","2021-10-21","22:34:07","6"
"1217","2021-10-17","11:05:38","4"
"1217","2021-10-18","10:31:54","4"
"1217","2021-10-18","13:20:25","4"
"1217","2021-10-18","17:50:05","4"
"1217","2021-10-19","11:35:46","4"
"1217","2021-10-19","22:25:42","4"
"1217","2021-10-21","10:41:27","4"
"1217","2021-10-21","19:33:27","4"
"1217","2021-10-21","20:06:12","4"
"1217","2021-10-21","22:45:29","4"
"1218","2020-09-23","12:14:07","5"
"1218","2020-09-23","14:44:51","5"
"1218","2020-09-25","20:14:28","5"
"1218","2020-09-25","21:03:56","5"
"1218","2021-01-11","11:55:19","1"
"1218","2021-01-11","16:10:55","1"
"1218","2021-01-12","12:56:49","4"
"1218","2021-01-12","15:53:17","1"
"1218","2021-01-12","20:37:48","4"
"1218","2021-01-13","10:16:40","4"
"1218","2021-01-13","10:41:11","1"
"1218","2021-01-13","10:53:25","4"
"1218","2021-01-13","12:11:31","4"
"1218","2021-01-14","11:31:31","4"
"1218","2021-01-14","11:57:58","1"
"1218","2021-01-14","16:47:52","1"
"1218","2021-01-14","19:26:19","1"
"1218","2021-01-14","21:27:37","4"
"1218","2021-01-14","21:48:17","4"
"1218","2021-01-15","10:54:11","1"
"1218","2021-01-15","16:42:11","1"
"1218","2021-01-15","18:47:02","1"
"1218","2021-01-15","22:09:29","4"
"1218","2021-01-16","20:38:36","4"
"1219","2021-01-13","12:35:32","1"
"1219","2021-01-13","13:13:38","1"
"1219","2021-01-13","20:46:07","1"
"1219","2021-01-14","10:40:30","1"
"1219","2021-01-14","12:35:34","1"
"1219","2021-01-15","14:56:11","1"
"1219","2021-01-15","17:56:58","1"
"1219","2021-01-15","18:44:31","1"
"1219","2021-01-15","19:07:19","1"
"1219","2021-01-17","21:30:23","1"
"1220","2020-03-20","19:36:47","5"
"1220","2020-03-22","21:14:25","5"
"1220","2020-03-23","13:08:48","5"
"1220","2020-03-24","19:35:57","5"
"1221","2020-04-28","13:25:22","5"
"1221","2020-04-28","13:34:50","5"
"1221","2020-05-01","12:28:16","5"
"1221","2020-05-02","17:33:03","5"
"1221","2020-06-27","13:05:06","4"
"1221","2020-06-27","20:14:48","4"
"1221","2020-06-28","20:56:34","4"
"1221","2020-07-01","10:06:51","4"
"1221","2020-07-02","14:12:52","4"
"1221","2020-07-02","21:58:40","4"
"1221","2020-07-03","14:11:57","4"
"1221","2020-07-03","17:11:25","4"
"1221","2020-07-03","19:56:46","4"
"1221","2020-07-03","23:55:18","4"
"1223","2021-08-20","15:45:14","6"
"1223","2021-08-20","18:25:42","6"
"1223","2021-08-21","22:57:24","6"
"1223","2021-08-22","21:26:12","6"
"1223","2021-08-22","22:35:29","6"
"1223","2021-08-23","15:46:22","6"
"1223","2021-08-23","22:15:09","6"
"1223","2021-08-24","12:48:49","6"
"1223","2021-08-24","23:11:03","6"
"1223","2021-08-24","23:35:48","6"
"1225","2021-11-12","18:58:24","1"
"1225","2021-11-12","21:14:27","1"
"1225","2021-11-12","23:02:33","1"
"1225","2021-11-14","12:40:08","1"
"1225","2021-11-14","16:01:11","1"
"1225","2021-11-14","21:12:56","1"
"1225","2021-11-15","10:35:17","1"
"1225","2021-11-15","11:22:26","1"
"1225","2021-11-16","12:01:53","1"
"1225","2021-11-16","12:11:31","1"
"1226","2021-08-06","15:08:29","4"
"1226","2021-08-07","21:04:38","4"
"1226","2021-08-07","23:00:34","4"
"1226","2021-08-08","14:09:10","4"
"1226","2021-08-08","22:50:29","4"
"1226","2021-08-08","23:09:55","4"
"1226","2021-08-09","17:15:55","4"
"1226","2021-08-10","10:26:26","4"
"1226","2021-08-10","16:09:35","4"
"1226","2021-08-10","21:47:40","4"
"1228","2020-03-13","13:07:44","4"
"1228","2020-03-13","13:35:53","4"
"1228","2020-03-13","22:02:55","4"
"1228","2020-03-14","11:28:00","4"
"1228","2020-03-14","15:02:14","4"
"1228","2020-03-15","12:16:45","4"
"1228","2020-03-15","12:38:57","4"
"1228","2020-03-15","16:34:31","4"
"1228","2020-03-15","21:54:17","4"
"1228","2020-03-16","13:18:45","4"
"1232","2020-07-16","13:33:49","5"
"1232","2020-07-16","19:17:57","5"
"1232","2020-07-17","12:48:14","5"
"1232","2020-07-17","21:51:53","5"
"1233","2021-11-24","13:47:25","6"
"1233","2021-11-25","15:21:28","6"
"1233","2021-11-25","21:34:40","6"
"1233","2021-11-25","21:54:07","6"
"1233","2021-11-26","22:44:49","6"
"1233","2021-11-27","11:02:43","6"
"1233","2021-11-27","16:07:43","6"
"1233","2021-11-28","16:49:17","6"
"1233","2021-11-28","17:11:38","6"
"1233","2021-11-28","18:43:20","6"
"1235","2020-10-25","10:34:32","4"
"1235","2020-10-25","12:52:31","4"
"1235","2020-10-25","17:16:00","4"
"1235","2020-10-26","13:10:21","4"
"1235","2020-10-26","13:44:52","4"
"1235","2020-10-28","12:23:42","4"
"1235","2020-10-28","20:32:25","4"
"1235","2020-10-28","23:17:27","4"
"1235","2020-11-01","16:15:45","4"
"1235","2020-11-01","19:44:20","4"
"1236","2021-09-07","10:44:04","4"
"1236","2021-09-07","22:43:19","4"
"1236","2021-09-08","14:45:47","4"
"1236","2021-09-08","18:57:05","4"
"1236","2021-09-08","19:09:07","4"
"1236","2021-09-10","12:04:29","4"
"1236","2021-09-10","21:50:39","4"
"1236","2021-09-11","13:09:27","4"
"1236","2021-09-11","14:36:24","4"
"1236","2021-09-11","21:20:33","4"
"1237","2020-06-20","12:30:32","1"
"1237","2020-06-20","12:54:55","1"
"1237","2020-06-20","16:48:16","1"
"1237","2020-06-20","17:05:02","1"
"1237","2020-06-21","11:29:52","1"
"1237","2020-06-22","12:29:56","1"
"1237","2020-06-22","16:54:41","1"
"1237","2020-06-23","10:50:44","1"
"1237","2020-06-24","16:16:14","1"
"1237","2020-06-24","22:35:58","1"
"1238","2020-08-10","13:47:09","1"
"1238","2020-08-10","21:40:23","1"
"1238","2020-08-11","15:16:30","1"
"1238","2020-08-11","17:28:10","1"
"1238","2020-08-11","19:44:03","1"
"1238","2020-08-12","14:47:23","1"
"1238","2020-08-13","12:57:04","1"
"1238","2020-08-13","23:35:31","1"
"1238","2020-08-14","10:19:52","1"
"1238","2020-08-14","16:15:30","1"
"1239","2020-04-25","20:35:09","5"
"1239","2020-04-26","12:19:15","5"
"1239","2020-04-28","11:24:02","5"
"1239","2020-04-28","20:15:13","5"
"1240","2020-05-03","17:16:18","6"
"1240","2020-05-03","18:31:26","6"
"1240","2020-05-03","19:57:29","6"
"1240","2020-05-03","20:42:25","6"
"1240","2020-05-05","11:04:57","6"
"1240","2020-05-05","13:16:40","6"
"1240","2020-05-05","16:24:56","6"
"1240","2020-05-06","10:08:01","6"
"1240","2020-05-06","13:49:14","6"
"1240","2020-05-07","10:39:05","6"
"1242","2020-02-08","19:21:09","1"
"1242","2020-02-09","10:39:24","1"
"1242","2020-02-09","17:04:05","1"
"1242","2020-02-10","12:31:22","1"
"1242","2020-02-10","15:47:38","1"
"1242","2020-02-10","17:17:41","1"
"1242","2020-02-10","19:21:25","1"
"1242","2020-02-11","17:18:25","1"
"1242","2020-02-12","13:10:42","1"
"1242","2020-02-12","22:48:05","1"
"1244","2020-09-26","10:43:26","1"
"1244","2020-09-27","17:47:47","1"
"1244","2020-09-27","21:00:22","1"
