"date_of_start","time_of_start","date_of_end","time_of_end","nfc_id","place_id"
"2021-11-07","19:02:08","2021-11-13","19:02:08","1072","418"
"2021-11-07","19:02:08","2021-11-13","19:02:08","1072","419"
"2021-11-07","19:02:08","2021-11-13","19:02:08","1072","420"
"2021-11-07","19:02:08","2021-11-13","19:02:08","1072","421"
"2021-11-07","19:02:08","2021-11-13","19:02:08","1072","422"
"2021-11-07","19:02:08","2021-11-13","19:02:08","1072","423"
"2021-11-07","19:02:08","2021-11-13","19:02:08","1072","424"
"2021-11-07","19:02:08","2021-11-13","19:02:08","1072","425"
"2021-04-02","15:28:22","2021-04-08","15:28:22","1072","426"
"2021-04-02","15:28:22","2021-04-08","15:28:22","1072","427"
"2021-04-02","15:28:22","2021-04-08","15:28:22","1072","428"
"2021-04-02","15:28:22","2021-04-08","15:28:22","1072","429"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","430"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","431"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","432"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","433"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","434"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","435"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","436"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","437"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","438"
"2020-09-08","19:19:41","2020-09-14","19:19:41","1074","439"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","416"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","417"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","418"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","419"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","420"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","421"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","422"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","423"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","424"
"2020-01-05","12:23:18","2020-01-11","12:23:18","1075","425"
"2021-11-01","16:28:06","2021-11-07","16:28:06","1075","426"
"2021-11-01","16:28:06","2021-11-07","16:28:06","1075","427"
"2021-11-01","16:28:06","2021-11-07","16:28:06","1075","428"
"2021-11-01","16:28:06","2021-11-07","16:28:06","1075","429"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","220"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","401"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","402"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","403"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","404"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","405"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","406"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","407"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","408"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","409"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","410"
"2021-02-10","13:28:49","2021-02-16","13:28:49","1076","440"
"2021-06-25","12:49:52","2021-07-03","12:49:52","1078","426"
"2021-06-25","12:49:52","2021-07-03","12:49:52","1078","427"
"2021-06-25","12:49:52","2021-07-03","12:49:52","1078","428"
"2021-06-25","12:49:52","2021-07-03","12:49:52","1078","429"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","430"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","431"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","432"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","433"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","434"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","435"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","436"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","437"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","438"
"2020-11-26","19:38:51","2020-12-04","19:38:51","1080","439"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","430"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","431"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","432"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","433"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","434"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","435"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","436"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","437"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","438"
"2021-02-04","15:07:21","2021-02-10","15:07:21","1082","439"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","237"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","401"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","402"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","403"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","404"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","405"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","406"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","407"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","408"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","409"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","410"
"2021-07-10","18:23:49","2021-07-16","18:23:49","1085","440"
"2020-05-04","18:07:00","2020-05-10","18:07:00","1087","426"
"2020-05-04","18:07:00","2020-05-10","18:07:00","1087","427"
"2020-05-04","18:07:00","2020-05-10","18:07:00","1087","428"
"2020-05-04","18:07:00","2020-05-10","18:07:00","1087","429"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","430"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","431"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","432"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","433"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","434"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","435"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","436"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","437"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","438"
"2021-02-08","12:36:40","2021-02-14","12:36:40","1087","439"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","45"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","401"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","402"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","403"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","404"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","405"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","406"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","407"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","408"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","409"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","410"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","416"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","417"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","418"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","419"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","420"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","421"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","422"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","423"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","424"
"2020-10-24","15:49:07","2020-11-02","15:49:07","1088","425"
"2021-11-10","19:55:35","2021-11-16","19:55:35","1088","440"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","430"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","431"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","432"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","433"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","434"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","435"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","436"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","437"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","438"
"2021-06-21","09:03:02","2021-06-27","09:03:02","1091","439"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","200"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","401"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","402"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","403"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","404"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","405"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","406"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","407"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","408"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","409"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","410"
"2021-04-14","20:39:15","2021-04-20","20:39:15","1095","426"
"2021-04-14","20:39:15","2021-04-20","20:39:15","1095","427"
"2021-04-14","20:39:15","2021-04-20","20:39:15","1095","428"
"2021-04-14","20:39:15","2021-04-20","20:39:15","1095","429"
"2020-07-03","15:08:55","2020-07-09","15:08:55","1095","440"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","228"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","401"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","402"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","403"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","404"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","405"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","406"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","407"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","408"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","409"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","410"
"2020-06-06","12:56:38","2020-06-12","12:56:38","1097","440"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","430"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","431"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","432"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","433"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","434"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","435"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","436"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","437"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","438"
"2020-10-20","10:24:50","2020-10-26","10:24:50","1099","439"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","430"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","431"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","432"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","433"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","434"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","435"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","436"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","437"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","438"
"2021-08-14","11:56:15","2021-08-20","11:56:15","1100","439"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","247"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","401"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","402"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","403"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","404"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","405"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","406"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","407"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","408"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","409"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","410"
"2020-02-12","12:24:19","2020-02-18","12:24:19","1101","440"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","430"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","431"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","432"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","433"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","434"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","435"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","436"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","437"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","438"
"2021-02-13","08:35:20","2021-02-19","08:35:20","1103","439"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","270"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","401"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","402"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","403"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","404"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","405"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","406"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","407"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","408"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","409"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","410"
"2020-11-12","20:21:22","2020-11-18","20:21:22","1106","440"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","430"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","431"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","432"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","433"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","434"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","435"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","436"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","437"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","438"
"2021-08-27","16:08:38","2021-09-05","16:08:38","1107","439"
"2021-10-26","16:36:41","2021-11-04","16:36:41","1109","426"
"2021-10-26","16:36:41","2021-11-04","16:36:41","1109","427"
"2021-10-26","16:36:41","2021-11-04","16:36:41","1109","428"
"2021-10-26","16:36:41","2021-11-04","16:36:41","1109","429"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","430"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","431"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","432"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","433"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","434"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","435"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","436"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","437"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","438"
"2020-01-05","13:03:28","2020-01-11","13:03:28","1111","439"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","233"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","401"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","402"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","403"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","404"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","405"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","406"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","407"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","408"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","409"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","410"
"2020-08-26","12:45:03","2020-09-04","12:45:03","1112","426"
"2020-08-26","12:45:03","2020-09-04","12:45:03","1112","427"
"2020-08-26","12:45:03","2020-09-04","12:45:03","1112","428"
"2020-08-26","12:45:03","2020-09-04","12:45:03","1112","429"
"2020-04-23","08:00:45","2020-05-01","08:00:45","1112","440"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","416"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","417"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","418"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","419"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","420"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","421"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","422"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","423"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","424"
"2021-10-21","18:23:31","2021-10-27","18:23:31","1114","425"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","77"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","401"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","402"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","403"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","404"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","405"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","406"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","407"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","408"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","409"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","410"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","416"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","417"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","418"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","419"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","420"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","421"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","422"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","423"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","424"
"2021-08-07","13:17:40","2021-08-13","13:17:40","1115","425"
"2020-05-17","19:13:57","2020-05-23","19:13:57","1115","440"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","430"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","431"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","432"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","433"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","434"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","435"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","436"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","437"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","438"
"2021-10-05","13:45:07","2021-10-11","13:45:07","1116","439"
"2021-05-22","19:41:20","2021-05-28","19:41:20","1122","426"
"2021-05-22","19:41:20","2021-05-28","19:41:20","1122","427"
"2021-05-22","19:41:20","2021-05-28","19:41:20","1122","428"
"2021-05-22","19:41:20","2021-05-28","19:41:20","1122","429"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","416"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","417"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","418"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","419"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","420"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","421"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","422"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","423"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","424"
"2020-07-17","19:45:45","2020-07-23","19:45:45","1124","425"
"2021-11-25","09:38:55","2021-12-03","09:38:55","1124","426"
"2021-11-25","09:38:55","2021-12-03","09:38:55","1124","427"
"2021-11-25","09:38:55","2021-12-03","09:38:55","1124","428"
"2021-11-25","09:38:55","2021-12-03","09:38:55","1124","429"
"2020-07-10","19:03:39","2020-07-16","19:03:39","1125","430"
"2020-07-10","19:03:39","2020-07-16","19:03:39","1125","431"
"2020-07-10","19:03:39","2020-07-16","19:03:39","1125","432"
